""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"	"sig"	"pch"
"111"	"K00278"	0.640196362447717	2.29566045221808	4.00829222681614	0.572727815816355	0.566829000656376	NA	"K00278"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	0.736842105263158	"K00278_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"	NA	19
"112"	"K00281"	0	NA	NA	NA	NA	NA	"K00281"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00281_Metabolism_Overview_ Carbon metabolism"	NA	19
"113"	"K00282"	0.948664098653995	2.86193507992319	3.9112666210319	0.73171567096291	0.464342129420414	NA	"K00282"	"Metabolism"	"Overview"	" Carbon metabolism"	1	"K00282_Metabolism_Overview_ Carbon metabolism"	NA	19
"114"	"K00283"	2.85923239530531	4.45391202232871	2.84960357039796	1.56299355762904	0.118054110141192	0.122350338035908	"K00283"	"Metabolism"	"Overview"	" Carbon metabolism"	3.05263157894737	"K00283_Metabolism_Overview_ Carbon metabolism"	0.912394826419043	19
"115"	"K00285"	0	NA	NA	NA	NA	NA	"K00285"	"Metabolism"	"Amino acid metabolism"	" Phenylalanine metabolism"	0	"K00285_Metabolism_Amino acid metabolism_ Phenylalanine metabolism"	NA	19
"116"	"K00286"	3.1402412249679	4.58964108373379	2.64925337574956	1.73242813456272	0.0831973622910785	0.101914197812681	"K00286"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	3.57894736842105	"K00286_Metabolism_Overview_ Biosynthesis of amino acids"	0.991765309593347	19
"117"	"K00287"	8.79297371116789	4.937633659607	2.90382230963517	1.7003911166408	0.0890573816528384	0.104075312757032	"K00287"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	9.21052631578947	"K00287_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"	0.982652275339586	19
"118"	"K00290"	2.36196234559842	4.17871522082248	3.10366077492345	1.34638271507798	0.178179122413169	NA	"K00290"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	2.68421052631579	"K00290_Metabolism_Overview_ Biosynthesis of amino acids"	NA	19
"119"	"K00294"	0	NA	NA	NA	NA	NA	"K00294"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	0	"K00294_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"	NA	19
"120"	"K00297"	5.7594194947974	5.46463032893728	1.23997207949886	4.40705917438547	1.04783568788008e-05	3.29652433869576e-05	"K00297"	"Metabolism"	"Overview"	" Carbon metabolism"	6.52631578947368	"K00297_Metabolism_Overview_ Carbon metabolism"	4.48194371345213	19
"121"	"K00299"	0	NA	NA	NA	NA	NA	"K00299"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0	"K00299_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"124"	"K00318"	0	NA	NA	NA	NA	NA	"K00318"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	0	"K00318_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"	NA	19
"125"	"K00324"	0.434948249089002	1.73642776247709	3.77816755003728	0.459595224266842	0.645806787704622	NA	"K00324"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	0.473684210526316	"K00324_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"	NA	19
"126"	"K00325"	0.626814328718837	2.26441906745969	4.00871028065297	0.564874712544915	0.572158984702224	NA	"K00325"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	0.684210526315789	"K00325_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"	NA	19
"127"	"K00330"	4.3962596987529	5.07506556139806	1.78977662221208	2.83558601582667	0.00457416957017073	0.0110024321457262	"K00330"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	5	"K00330_Metabolism_Energy metabolism_ Oxidative phosphorylation"	1.95851130114062	19
"128"	"K00331"	2.0751667344056	3.99162251897335	3.21367755284204	1.24207312443133	0.214209583453888	NA	"K00331"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	2.26315789473684	"K00331_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"129"	"K00332"	0	NA	NA	NA	NA	NA	"K00332"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0	"K00332_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"130"	"K00333"	0	NA	NA	NA	NA	NA	"K00333"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0	"K00333_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"131"	"K00334"	0	NA	NA	NA	NA	NA	"K00334"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0	"K00334_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"132"	"K00335"	0.482164868245259	1.88579520780403	4.0145618744563	0.469738732837298	0.638541691518454	NA	"K00335"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0.526315789473684	"K00335_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"133"	"K00336"	0.158031494202458	0.287421378805321	4.06558565850011	0.07069618080839	0.943639560507098	NA	"K00336"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0.210526315789474	"K00336_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"134"	"K00337"	4.28566452935338	5.03796008725185	1.85267788125626	2.71928549383648	0.00654231134712058	0.0151482022079357	"K00337"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	4.73684210526316	"K00337_Metabolism_Energy metabolism_ Oxidative phosphorylation"	1.81963890627074	19
"135"	"K00338"	7.28965259737196	5.80357677433311	1.00832386624649	5.75566736899431	8.63001692782669e-09	3.50506015388371e-08	"K00338"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	8	"K00338_Metabolism_Energy metabolism_ Oxidative phosphorylation"	7.45530452426634	19
"136"	"K00339"	2.74941738792738	4.39732899191438	2.92870945180501	1.50145620939087	0.133237604864822	NA	"K00339"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	2.89473684210526	"K00339_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"137"	"K00340"	5.49944483301943	5.39813007560334	2.98984841208497	1.80548620919512	0.0709986316306678	0.0954319525638326	"K00340"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	6.52631578947368	"K00340_Metabolism_Energy metabolism_ Oxidative phosphorylation"	1.02030619029827	19
"138"	"K00341"	2.38944969312067	4.19502632561594	3.09706207468866	1.35451799946169	0.175571174861729	NA	"K00341"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	2.57894736842105	"K00341_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"139"	"K00342"	5.71662814947087	5.45385113926954	1.25099906535268	4.35959649396861	1.30302487530095e-05	4.08638497285834e-05	"K00342"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	6.47368421052632	"K00342_Metabolism_Energy metabolism_ Oxidative phosphorylation"	4.38866072147441	19
"140"	"K00343"	3.41929964957653	4.71234474969506	2.43700779614713	1.93366010447123	0.0531549320824807	0.081420612415991	"K00343"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	3.84210526315789	"K00343_Metabolism_Energy metabolism_ Oxidative phosphorylation"	1.08926563534049	19
"148"	"K00355"	2.55935977896594	4.29456633672532	3.01344492440606	1.42513516737717	0.154118132714911	NA	"K00355"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Ubiquinone and other terpenoid-quinone biosynthesis"	2.94736842105263	"K00355_Metabolism_Metabolism of cofactors and vitamins_ Ubiquinone and other terpenoid-quinone biosynthesis"	NA	19
"149"	"K00362"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	NA	"K00362"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0.0526315789473684	"K00362_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"150"	"K00363"	0	NA	NA	NA	NA	NA	"K00363"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0	"K00363_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"151"	"K00364"	4.30864155061744	5.04606555438114	1.83997106821678	2.74247005376642	0.00609790098307261	0.0142524053637381	"K00364"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	4.94736842105263	"K00364_Metabolism_Nucleotide metabolism_ Purine metabolism"	1.84611183403846	19
"152"	"K00366"	0.308106096174036	1.24211088215651	3.87956917696151	0.320167221023581	0.748841570200397	NA	"K00366"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0.368421052631579	"K00366_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"153"	"K00368"	0.742664264252249	2.5083084934056	3.61547276722127	0.693770539816125	0.487826120601608	NA	"K00368"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0.789473684210526	"K00368_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"154"	"K00370"	0	NA	NA	NA	NA	NA	"K00370"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0	"K00370_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"155"	"K00371"	0.680455957041363	2.38277061335167	4.00717303686462	0.594626334183974	0.552093273120935	NA	"K00371"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0.736842105263158	"K00371_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"156"	"K00373"	0.964329736490518	2.88603597614552	4.00187300656088	0.72117130439022	0.470804124669575	NA	"K00373"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	1.05263157894737	"K00373_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"157"	"K00374"	3.32124974043441	4.67089168201035	2.53004211586194	1.84617151340149	0.0648673057817305	0.0915719373642378	"K00374"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	4	"K00374_Metabolism_Energy metabolism_ Nitrogen metabolism"	1.03823759745789	19
"159"	"K00376"	1.2197940720103	3.22526094919545	3.40784011678421	0.946423787110926	0.343932477552358	NA	"K00376"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	1.36842105263158	"K00376_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"160"	"K00380"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	NA	"K00380"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.105263157894737	"K00380_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"161"	"K00381"	0	NA	NA	NA	NA	NA	"K00381"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0	"K00381_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"162"	"K00382"	8.92548180151188	6.09670138098064	3.01083875825099	2.02491792835902	0.0428757923318472	0.0713753087273123	"K00382"	"Metabolism"	"Overview"	" Carbon metabolism"	10.5263157894737	"K00382_Metabolism_Overview_ Carbon metabolism"	1.14645200024132	19
"163"	"K00383"	1.3468843715505	3.36825299605883	3.3877383822609	0.99424826122817	0.320102017610683	NA	"K00383"	"Metabolism"	"Metabolism of other amino acids"	" Glutathione metabolism"	1.52631578947368	"K00383_Metabolism_Metabolism of other amino acids_ Glutathione metabolism"	NA	19
"164"	"K00384"	13.0814032355107	6.64764186026649	0.770432118630894	8.62845888626732	6.21841443333063e-18	9.62882609911039e-17	"K00384"	"Metabolism"	"Metabolism of other amino acids"	" Selenocompound metabolism"	14.6315789473684	"K00384_Metabolism_Metabolism of other amino acids_ Selenocompound metabolism"	16.0164266567752	19
"165"	"K00385"	0.43458660905676	1.74033973771562	4.01724797054819	0.433216906318613	0.664857197788963	NA	"K00385"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.578947368421053	"K00385_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"166"	"K00390"	0	NA	NA	NA	NA	NA	"K00390"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0	"K00390_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"167"	"K00394"	0.395078735506145	1.60322297581374	4.02003843101059	0.398807872941331	0.69003477555223	NA	"K00394"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.526315789473684	"K00394_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"168"	"K00395"	0	NA	NA	NA	NA	NA	"K00395"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0	"K00395_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"169"	"K00404"	0	NA	NA	NA	NA	NA	"K00404"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0	"K00404_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"170"	"K00405"	0	NA	NA	NA	NA	NA	"K00405"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0	"K00405_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"171"	"K00406"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	NA	"K00406"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0.0526315789473684	"K00406_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"172"	"K00407"	0.723247302367888	2.47091931396693	4.00610693108403	0.616788157798453	0.537374463989748	NA	"K00407"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0.789473684210526	"K00407_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"173"	"K00411"	0	NA	NA	NA	NA	NA	"K00411"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0	"K00411_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"174"	"K00412"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	NA	"K00412"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0.0526315789473684	"K00412_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"175"	"K00413"	0.214956594300895	0.724628248904949	4.04575040984634	0.179108490514241	0.857852515346161	NA	"K00413"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0.263157894736842	"K00413_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"176"	"K00425"	3.58528803600987	4.78089022117432	2.31278493773082	2.06715728003014	0.038719336153268	0.0666160800831399	"K00425"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	4.10526315789474	"K00425_Metabolism_Energy metabolism_ Oxidative phosphorylation"	1.1764209262583	19
"177"	"K00426"	2.14839569997658	4.0420683744545	3.18610021745433	1.26865700969196	0.204563421661952	NA	"K00426"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	2.47368421052632	"K00426_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"179"	"K00432"	6.68296490246525	5.67909562983089	3.04586883595235	1.86452402769182	0.0622481505619547	0.0900209367379552	"K00432"	"Metabolism"	"Lipid metabolism"	" Arachidonic acid metabolism"	7.31578947368421	"K00432_Metabolism_Lipid metabolism_ Arachidonic acid metabolism"	1.04565647220171	19
"180"	"K00459"	0.5223109694319	2.00461225186735	4.012558769375	0.499584521270348	0.617367659142309	NA	"K00459"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0.684210526315789	"K00459_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"181"	"K00486"	0	NA	NA	NA	NA	NA	"K00486"	"Metabolism"	"Amino acid metabolism"	" Tryptophan metabolism"	0	"K00486_Metabolism_Amino acid metabolism_ Tryptophan metabolism"	NA	19
"182"	"K00510"	0.294724062445156	1.17457726814179	4.03066753561159	0.291410109557341	0.770737683598418	NA	"K00510"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	0.315789473684211	"K00510_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"	NA	19
"183"	"K00517"	1.60260413486283	3.61860471472804	3.72729872472626	0.970838395839549	0.331628759204534	NA	"K00517"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Limonene and pinene degradation"	1.68421052631579	"K00517_Metabolism_Metabolism of terpenoids and polyketides_ Limonene and pinene degradation"	NA	19
"185"	"K00525"	1.95021810458749	3.90198343680422	3.2642603941332	1.19536524837822	0.23194435708617	NA	"K00525"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	2.10526315789474	"K00525_Metabolism_Nucleotide metabolism_ Purine metabolism"	NA	19
"186"	"K00526"	11.8477593070559	5.68198932524722	2.31820232386017	2.45103253791318	0.0142447076088869	0.0297189584008566	"K00526"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	13.0526315789474	"K00526_Metabolism_Nucleotide metabolism_ Purine metabolism"	1.52696641593056	19
"187"	"K00527"	1.52965175689563	3.55161431067002	3.32825228967113	1.0671109043302	0.285921758385534	NA	"K00527"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	1.68421052631579	"K00527_Metabolism_Nucleotide metabolism_ Purine metabolism"	NA	19
"191"	"K00547"	0.708971613210424	2.44209347276767	3.60139909251018	0.678095765017126	0.497710975735855	NA	"K00547"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	0.789473684210526	"K00547_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"	NA	19
"192"	"K00548"	0.276555114854302	1.09044285948501	4.03314645339565	0.270370261056831	0.786875416641319	NA	"K00548"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.368421052631579	"K00548_Metabolism_Overview_ Biosynthesis of amino acids"	NA	19
"193"	"K00549"	4.99969964402957	5.26046503418518	1.49234921299496	3.52495581354452	0.000423553435053417	0.0011691962510806	"K00549"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	5.63157894736842	"K00549_Metabolism_Overview_ Biosynthesis of amino acids"	2.93211258583737	19
"197"	"K00558"	2.19811562888717	4.07476517094337	3.17218471650317	1.28452960186857	0.198956712851753	NA	"K00558"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	2.42105263157895	"K00558_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"	NA	19
"198"	"K00560"	6.69570142739078	5.68152821678292	1.06631051599842	5.32821174652221	9.91844528148163e-08	3.62700342212114e-07	"K00560"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	7.47368421052632	"K00560_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"	6.44045203465733	19
"202"	"K00566"	10.8387731135642	6.37707333291344	0.801277477212101	7.95863295084908	1.73950419745029e-15	1.56713514515749e-14	"K00566"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Sulfur relay system"	12.3684210526316	"K00566_Genetic Information Processing_Folding, sorting and degradation_ Sulfur relay system"	13.8048935496288	19
"207"	"K00575"	0	NA	NA	NA	NA	NA	"K00575"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K00575_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"209"	"K00595"	0	NA	NA	NA	NA	NA	"K00595"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	0	"K00595_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"	NA	19
"211"	"K00600"	10.7779831960109	6.36967688911731	0.812192507754643	7.84257036146107	4.41416240507378e-15	3.77106460640355e-14	"K00600"	"Metabolism"	"Overview"	" Carbon metabolism"	12.5263157894737	"K00600_Metabolism_Overview_ Carbon metabolism"	13.4235360271372	19
"212"	"K00602"	10.6720045651093	6.3541250929328	0.80641235426222	7.87949869486578	3.28697129839299e-15	2.85735838307671e-14	"K00602"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	12	"K00602_Metabolism_Nucleotide metabolism_ Purine metabolism"	13.5440352849825	19
"213"	"K00603"	1.71851095235334	3.7205541574862	3.31791408147029	1.12135337628679	0.262137473674046	NA	"K00603"	"Metabolism"	"Amino acid metabolism"	" Histidine metabolism"	2.10526315789474	"K00603_Metabolism_Amino acid metabolism_ Histidine metabolism"	NA	19
"214"	"K00604"	10.9193862698132	5.13128067253515	2.88119664068154	1.78095469086808	0.0749198529381746	0.0975631724858489	"K00604"	"Metabolism"	"Metabolism of cofactors and vitamins"	" One carbon pool by folate"	11.4736842105263	"K00604_Metabolism_Metabolism of cofactors and vitamins_ One carbon pool by folate"	1.01071408606744	19
