""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"
"109"	"K00169"	0	NA	NA	NA	NA	NA	"K00169"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00169_Metabolism_Overview_ Carbon metabolism"
"110"	"K00170"	0	NA	NA	NA	NA	NA	"K00170"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00170_Metabolism_Overview_ Carbon metabolism"
"111"	"K00171"	0	NA	NA	NA	NA	NA	"K00171"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00171_Metabolism_Overview_ Carbon metabolism"
"112"	"K00174"	0.787983116067355	2.63491883337061	4.13879444572754	0.636639211713117	0.524359877639763	1	"K00174"	"Metabolism"	"Overview"	" Carbon metabolism"	1.35294117647059	"K00174_Metabolism_Overview_ Carbon metabolism"
"113"	"K00175"	11.1507480770815	4.50959216182097	2.97429258102935	1.51618982967045	0.129471358984653	1	"K00175"	"Metabolism"	"Overview"	" Carbon metabolism"	10.4705882352941	"K00175_Metabolism_Overview_ Carbon metabolism"
"114"	"K00176"	0	NA	NA	NA	NA	NA	"K00176"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00176_Metabolism_Overview_ Carbon metabolism"
"115"	"K00177"	0	NA	NA	NA	NA	NA	"K00177"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00177_Metabolism_Overview_ Carbon metabolism"
"116"	"K00179"	0	NA	NA	NA	NA	NA	"K00179"	NA	NA	NA	0	"K00179_NA_NA_NA"
"117"	"K00180"	0.968448598613319	3.54552245146504	4.40971387496091	0.804025510951428	0.421382241886811	1	"K00180"	NA	NA	NA	1.05882352941176	"K00180_NA_NA_NA"
"118"	"K00184"	0	NA	NA	NA	NA	NA	"K00184"	NA	NA	NA	0	"K00184_NA_NA_NA"
"119"	"K00185"	0.133169859088313	0.741052396032517	4.62037899206243	0.16038779444405	0.872575603777061	1	"K00185"	NA	NA	NA	0.352941176470588	"K00185_NA_NA_NA"
"120"	"K00187"	0	NA	NA	NA	NA	NA	"K00187"	"Metabolism"	"Amino acid metabolism"	" Valine, leucine and isoleucine degradation"	0	"K00187_Metabolism_Amino acid metabolism_ Valine, leucine and isoleucine degradation"
"121"	"K00198"	0	NA	NA	NA	NA	NA	"K00198"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00198_Metabolism_Overview_ Carbon metabolism"
"122"	"K00208"	8.02791522859046	2.86459255340781	3.20162801727277	0.894729974236028	0.37093145146615	1	"K00208"	"Metabolism"	"Overview"	" Fatty acid metabolism"	12	"K00208_Metabolism_Overview_ Fatty acid metabolism"
"123"	"K00209"	2.80359734060093	1.43152765780939	3.81874535850755	0.37486858206457	0.707758205920062	1	"K00209"	"Metabolism"	"Overview"	" Carbon metabolism"	1.05882352941176	"K00209_Metabolism_Overview_ Carbon metabolism"
"124"	"K00211"	0.439613281363035	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K00211"	"Metabolism"	"Amino acid metabolism"	" Phenylalanine, tyrosine and tryptophan biosynthesis"	0.0588235294117647	"K00211_Metabolism_Amino acid metabolism_ Phenylalanine, tyrosine and tryptophan biosynthesis"
"125"	"K00215"	152.965969069854	6.27367219916274	2.69182077386454	2.33064261189867	0.0197722125868041	1	"K00215"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	326.705882352941	"K00215_Metabolism_Overview_ Biosynthesis of amino acids"
"126"	"K00216"	1.6336575692869	-2.29254086718797	3.79940626551383	-0.603394506135533	0.54624627613943	1	"K00216"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Biosynthesis of siderophore group nonribosomal peptides"	0.529411764705882	"K00216_Metabolism_Metabolism of terpenoids and polyketides_ Biosynthesis of siderophore group nonribosomal peptides"
"127"	"K00219"	1.31100516980175	-3.56222390590987	4.27292386863908	-0.833673619147451	0.404464927907539	1	"K00219"	NA	NA	NA	0.470588235294118	"K00219_NA_NA_NA"
"128"	"K00222"	1.01371390537382	-0.685018978738249	3.93858751654855	-0.173925036795562	0.861924375983172	1	"K00222"	"Metabolism"	"Lipid metabolism"	" Steroid biosynthesis"	0.352941176470588	"K00222_Metabolism_Lipid metabolism_ Steroid biosynthesis"
"129"	"K00223"	0	NA	NA	NA	NA	NA	"K00223"	"Metabolism"	"Lipid metabolism"	" Steroid biosynthesis"	0	"K00223_Metabolism_Lipid metabolism_ Steroid biosynthesis"
"130"	"K00226"	41.3226756528248	3.7966776670254	3.21038492104777	1.18262381627007	0.236958269348348	1	"K00226"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	59.5294117647059	"K00226_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"
"131"	"K00227"	3.59587593659212	-4.75771013663293	3.52062575470681	-1.35138196108241	0.176573109234029	1	"K00227"	"Metabolism"	"Lipid metabolism"	" Steroid biosynthesis"	1.41176470588235	"K00227_Metabolism_Lipid metabolism_ Steroid biosynthesis"
"132"	"K00228"	7.52399005116935	-5.72157656031835	3.07494337110429	-1.8607095708119	0.0627852015518146	1	"K00228"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	1.82352941176471	"K00228_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"133"	"K00230"	0.462670529381249	0.430065585719715	4.60487266005548	0.093393589240866	0.925590883304206	1	"K00230"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	0.588235294117647	"K00230_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"134"	"K00231"	1.55418097928761	0.544969302212575	3.37974664894299	0.161245607679798	0.871899961328641	1	"K00231"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	0.941176470588235	"K00231_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"135"	"K00232"	0.959139252380821	-3.31489482795105	4.73128824775794	-0.700632608787239	0.483532322768861	1	"K00232"	"Metabolism"	"Overview"	" Fatty acid metabolism"	0.529411764705882	"K00232_Metabolism_Overview_ Fatty acid metabolism"
"136"	"K00234"	2.50616969657326	-4.3188318100855	4.13044861095688	-1.04560841130644	0.295741864217258	1	"K00234"	"Metabolism"	"Overview"	" Carbon metabolism"	3.88235294117647	"K00234_Metabolism_Overview_ Carbon metabolism"
"137"	"K00235"	1.83836581510689	-3.67859307616503	4.50525128516299	-0.816512297167447	0.414207193180236	1	"K00235"	"Metabolism"	"Overview"	" Carbon metabolism"	2.52941176470588	"K00235_Metabolism_Overview_ Carbon metabolism"
"138"	"K00236"	1.28896748776369	-3.13034287225114	4.57594778019614	-0.684086231446672	0.493920715619839	1	"K00236"	"Metabolism"	"Overview"	" Carbon metabolism"	0.352941176470588	"K00236_Metabolism_Overview_ Carbon metabolism"
"139"	"K00237"	1.38542336455008	-3.65712637213672	4.72808717007559	-0.773489624997385	0.439232666515251	1	"K00237"	"Metabolism"	"Overview"	" Carbon metabolism"	0.764705882352941	"K00237_Metabolism_Overview_ Carbon metabolism"
"140"	"K00239"	9.04931489386021	3.74160004124169	3.33104031921047	1.12325270266573	0.261330185098346	1	"K00239"	"Metabolism"	"Overview"	" Carbon metabolism"	15.1176470588235	"K00239_Metabolism_Overview_ Carbon metabolism"
"141"	"K00240"	19.1743723027228	2.5253001541142	2.68091778135799	0.941953599500183	0.346216396471254	1	"K00240"	"Metabolism"	"Overview"	" Carbon metabolism"	18.4117647058824	"K00240_Metabolism_Overview_ Carbon metabolism"
"142"	"K00241"	1.19852873179482	3.86357477880321	4.52185148945379	0.854423190990269	0.392870550833917	1	"K00241"	"Metabolism"	"Overview"	" Carbon metabolism"	3.17647058823529	"K00241_Metabolism_Overview_ Carbon metabolism"
"143"	"K00242"	1.38410988822712	4.06568035829922	4.21690956244561	0.964137432423691	0.334977027900761	1	"K00242"	"Metabolism"	"Overview"	" Carbon metabolism"	2.41176470588235	"K00242_Metabolism_Overview_ Carbon metabolism"
"144"	"K00243"	20.4870847500305	5.76057162451108	3.16520196282722	1.81996968666278	0.0687636213325882	1	"K00243"	NA	NA	NA	17.2352941176471	"K00243_NA_NA_NA"
"145"	"K00244"	5.11188507022083	4.36133069152863	2.72103995141837	1.60281758790614	0.108974932629469	1	"K00244"	"Metabolism"	"Overview"	" Carbon metabolism"	10.5294117647059	"K00244_Metabolism_Overview_ Carbon metabolism"
"146"	"K00245"	4.56751798612294	2.32710193695797	3.44031924338962	0.676420347160911	0.498773802319401	1	"K00245"	"Metabolism"	"Overview"	" Carbon metabolism"	6.05882352941176	"K00245_Metabolism_Overview_ Carbon metabolism"
"147"	"K00246"	6.34735576722917	4.30302504654997	3.94989937932407	1.08940118046408	0.275977011077473	1	"K00246"	"Metabolism"	"Overview"	" Carbon metabolism"	13.4705882352941	"K00246_Metabolism_Overview_ Carbon metabolism"
"148"	"K00247"	3.47230430144806	3.16257504580988	4.10630567787535	0.770175260660631	0.441195936915042	1	"K00247"	"Metabolism"	"Overview"	" Carbon metabolism"	5.88235294117647	"K00247_Metabolism_Overview_ Carbon metabolism"
"149"	"K00248"	0	NA	NA	NA	NA	NA	"K00248"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00248_Metabolism_Overview_ Carbon metabolism"
"150"	"K00249"	0.790124730592062	-2.98834932007018	4.73222474736244	-0.631489305687727	0.527720639564222	1	"K00249"	"Metabolism"	"Overview"	" Carbon metabolism"	0.235294117647059	"K00249_Metabolism_Overview_ Carbon metabolism"
"151"	"K00252"	4.88882907368424	5.88630187082472	3.57587521707843	1.64611501058864	0.0997400825810638	1	"K00252"	"Metabolism"	"Lipid metabolism"	" Fatty acid degradation"	9.94117647058824	"K00252_Metabolism_Lipid metabolism_ Fatty acid degradation"
"152"	"K00253"	0.234036293478898	1.46616452482217	4.57722021229684	0.320317672477998	0.74872752766409	1	"K00253"	"Metabolism"	"Amino acid metabolism"	" Valine, leucine and isoleucine degradation"	0.117647058823529	"K00253_Metabolism_Amino acid metabolism_ Valine, leucine and isoleucine degradation"
"153"	"K00254"	4.12307503623557	2.81084075066787	3.13479460878454	0.89665866554419	0.369901083328466	1	"K00254"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	5.88235294117647	"K00254_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"
"154"	"K00257"	1.56021964737042	-0.0211715978256413	3.22179032780629	-0.00657137667926919	0.994756837740323	1	"K00257"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Geraniol degradation"	0.647058823529412	"K00257_Metabolism_Metabolism of terpenoids and polyketides_ Geraniol degradation"
"155"	"K00259"	36.0559312385934	4.46672248075395	3.09459993408762	1.44339254698229	0.148909922420377	1	"K00259"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	56.5882352941176	"K00259_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"
"156"	"K00260"	2.75156360642929	0.721308896429013	3.96406453461547	0.181961945909385	0.855612590048865	1	"K00260"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	1.82352941176471	"K00260_Metabolism_Energy metabolism_ Nitrogen metabolism"
"157"	"K00261"	1.18518709588809	-3.44034071334428	4.73066865724759	-0.72724195301092	0.467077750259992	1	"K00261"	"Metabolism"	"Overview"	" Carbon metabolism"	0.352941176470588	"K00261_Metabolism_Overview_ Carbon metabolism"
"158"	"K00262"	191.112844520371	2.88698896695004	2.40180506878499	1.2020080249104	0.229360418929042	1	"K00262"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	190.294117647059	"K00262_Metabolism_Energy metabolism_ Nitrogen metabolism"
"159"	"K00263"	0.90723852159306	-3.13935212777242	4.33914747349135	-0.723495144369096	0.469375736182143	1	"K00263"	"Metabolism"	"Amino acid metabolism"	" Valine, leucine and isoleucine degradation"	0.294117647058824	"K00263_Metabolism_Amino acid metabolism_ Valine, leucine and isoleucine degradation"
"160"	"K00264"	0.106571028042313	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K00264"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.0588235294117647	"K00264_Metabolism_Overview_ Biosynthesis of amino acids"
"161"	"K00265"	0.48606587733936	1.63659330261981	4.56223328591846	0.358726351778467	0.71979981285297	1	"K00265"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.823529411764706	"K00265_Metabolism_Overview_ Biosynthesis of amino acids"
"162"	"K00266"	4.64813570211186	3.94966851969114	2.52121632482716	1.56657264225905	0.117214616667595	1	"K00266"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	7.76470588235294	"K00266_Metabolism_Overview_ Biosynthesis of amino acids"
"163"	"K00274"	1.42020681962173	-2.98834932007018	4.73222474736244	-0.631489305687727	0.527720639564222	1	"K00274"	"Metabolism"	"Amino acid metabolism"	" Glycine, serine and threonine metabolism"	0.235294117647059	"K00274_Metabolism_Amino acid metabolism_ Glycine, serine and threonine metabolism"
"164"	"K00275"	3.54376909425802	-1.9958083108875	3.1208744579475	-0.639502914256949	0.522495818417471	1	"K00275"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Vitamin B metabolism"	1.52941176470588	"K00275_Metabolism_Metabolism of cofactors and vitamins_ Vitamin B metabolism"
"165"	"K00276"	0.702368059074248	-3.01322095874086	4.44833184686729	-0.677382232816759	0.49816346820789	1	"K00276"	"Metabolism"	"Amino acid metabolism"	" Glycine, serine and threonine metabolism"	0.294117647058824	"K00276_Metabolism_Amino acid metabolism_ Glycine, serine and threonine metabolism"
"166"	"K00278"	2.60960294925477	-4.35695851660708	3.49904353069418	-1.24518557096736	0.213063545226208	1	"K00278"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	0.941176470588235	"K00278_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"
"167"	"K00281"	0.75738641507092	-2.75312070714513	4.73302352596511	-0.581683292305998	0.560780027468521	1	"K00281"	"Metabolism"	"Overview"	" Carbon metabolism"	0.176470588235294	"K00281_Metabolism_Overview_ Carbon metabolism"
"168"	"K00282"	0	NA	NA	NA	NA	NA	"K00282"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K00282_Metabolism_Overview_ Carbon metabolism"
"169"	"K00283"	0.0887799060588752	0.27479806189735	4.64370724413562	0.0591764397388278	0.952811575114021	1	"K00283"	"Metabolism"	"Overview"	" Carbon metabolism"	0.235294117647059	"K00283_Metabolism_Overview_ Carbon metabolism"
"170"	"K00285"	5.9147346035497	-5.41456941374679	3.49451695408237	-1.5494471724973	0.121274261415169	1	"K00285"	"Metabolism"	"Amino acid metabolism"	" Phenylalanine metabolism"	1.47058823529412	"K00285_Metabolism_Amino acid metabolism_ Phenylalanine metabolism"
"171"	"K00286"	33.6564341740702	6.67800258001185	3.06103751009904	2.18161409586771	0.0291380256778018	1	"K00286"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	70	"K00286_Metabolism_Overview_ Biosynthesis of amino acids"
"172"	"K00287"	125.191036744974	4.45618496762568	2.91023372965481	1.53121205428206	0.125716992571282	1	"K00287"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	212.235294117647	"K00287_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"173"	"K00288"	0.213142056084627	-2.52704512042409	4.73362046578412	-0.533850387602945	0.593445049274913	1	"K00288"	"Metabolism"	"Metabolism of cofactors and vitamins"	" One carbon pool by folate"	0.117647058823529	"K00288_Metabolism_Metabolism of cofactors and vitamins_ One carbon pool by folate"
"174"	"K00290"	12.7943216750053	5.59469158606017	3.26537361651899	1.71333888341522	0.0866502128848638	1	"K00290"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	27.9411764705882	"K00290_Metabolism_Overview_ Biosynthesis of amino acids"
"175"	"K00293"	0.395062365296031	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K00293"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.117647058823529	"K00293_Metabolism_Overview_ Biosynthesis of amino acids"
"176"	"K00294"	0.31971308412694	-2.68289963343935	4.73322758309414	-0.56682244543279	0.57083481939075	1	"K00294"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	0.176470588235294	"K00294_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"
"177"	"K00295"	1.51637102673712	-2.98737742010262	4.51678865535725	-0.661394111623834	0.508359601174261	1	"K00295"	"Metabolism"	"Metabolism of cofactors and vitamins"	" One carbon pool by folate"	0.235294117647059	"K00295_Metabolism_Metabolism of cofactors and vitamins_ One carbon pool by folate"
"178"	"K00297"	3.40306638631853	4.88469855736242	3.44130347749554	1.41943266245072	0.155772915586957	1	"K00297"	"Metabolism"	"Overview"	" Carbon metabolism"	6.05882352941176	"K00297_Metabolism_Overview_ Carbon metabolism"
"179"	"K00299"	0.516311953079936	-2.92544101510192	4.73242750553952	-0.618169219006008	0.536463798074876	1	"K00299"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.294117647058824	"K00299_Metabolism_Energy metabolism_ Sulfur metabolism"
"180"	"K00304"	0.745997196296194	-3.14630444116729	4.73174838069306	-0.664934858752242	0.506092158671433	1	"K00304"	"Metabolism"	"Amino acid metabolism"	" Glycine, serine and threonine metabolism"	0.411764705882353	"K00304_Metabolism_Amino acid metabolism_ Glycine, serine and threonine metabolism"
"181"	"K00311"	1.19089384161689	0.562896944127041	3.80793314364322	0.147822170950326	0.882483111672939	1	"K00311"	NA	NA	NA	0.411764705882353	"K00311_NA_NA_NA"
"182"	"K00313"	1.83479621510944	-0.764026789485865	3.4762183299109	-0.219786767393706	0.826037225754369	1	"K00313"	NA	NA	NA	0.529411764705882	"K00313_NA_NA_NA"
"183"	"K00318"	1.1239801316314	-3.13591972289482	4.25333134428783	-0.737285546094667	0.460948720098121	1	"K00318"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	0.352941176470588	"K00318_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"
"184"	"K00322"	0	NA	NA	NA	NA	NA	"K00322"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	0	"K00322_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"
"185"	"K00324"	8.40256754054687	0.980143270457922	2.3728497657674	0.41306587740962	0.679558348763308	1	"K00324"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	4.88235294117647	"K00324_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"
"186"	"K00325"	4.07524080055203	4.07521407783314	2.91333529639089	1.3988139583115	0.161868779448964	1	"K00325"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	4.52941176470588	"K00325_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"
"187"	"K00326"	2.25637833371033	-4.0338413277594	4.0969278586934	-0.984601503099418	0.324819851067109	1	"K00326"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.882352941176471	"K00326_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"188"	"K00330"	5.48278143504628	4.39361257696562	3.12695989893267	1.40507480715224	0.159999034610525	1	"K00330"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	8.52941176470588	"K00330_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"189"	"K00331"	7.49238273807309	3.12601894416039	3.40510378030465	0.918039256906498	0.358598313905676	1	"K00331"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	4.11764705882353	"K00331_Metabolism_Energy metabolism_ Oxidative phosphorylation"
