""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gs"	"ko"
"K00054|g__Streptococcus.s__Streptococcus_parasanguinis"	1.09787348617554	3.07439979526897	3.72893709956229	0.82447081116757	0.409672094292809	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00054"
"K00054|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00054"
"K00054|g__Streptococcus.s__Streptococcus_tigurinus"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00054"
"K00057|g__Atopobium.s__Atopobium_parvulum"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00057"
"K00057|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00057"
"K00057|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00057"
"K00057|g__Prevotella.s__Prevotella_melaninogenica"	2.26742289504622	4.11965991360532	3.15295573380798	1.30660252201822	0.191347739654625	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00057"
"K00057|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K00057"
"K00057|g__Rothia.s__Rothia_mucilaginosa"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_infantis"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.43516287019086	4.22266225917382	3.10178713150997	1.36136429746492	0.173398592946331	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_parasanguinis"	0.816254869855477	2.64514380919283	3.46595233175986	0.763179512007234	0.445356345673769	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_salivarius"	1.17118750417498	3.16607046405683	3.32360570268935	0.952601104726397	0.340792217289254	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00057"
"K00057|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00057"
"K00057|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K00057"
"K00058|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K00058"
"K00058|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.146791130195667	0.166568084452062	4.07219203083783	0.0409037892100073	0.967372596624633	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00058"
"K00058|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00058"
"K00058|g__Prevotella.s__Prevotella_histicola"	2.27448613184852	4.12436712669045	3.14283495727023	1.31230789486723	0.189416269441912	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K00058"
"K00058|g__Prevotella.s__Prevotella_melaninogenica"	0.776746996304862	2.57336477051357	3.49623254596488	0.736039361421648	0.46170674386012	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00058"
"K00058|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00058"
"K00058|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00058"
"K00058|g__Streptococcus.s__Streptococcus_salivarius"	0.32880679449777	1.33399115784106	4.026345299935	0.331315637002766	0.740406081073428	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K00058"
"K00058|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00058"
"K00059|g__Atopobium.s__Atopobium_parvulum"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00059"
"K00059|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K00059"
"K00059|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00059"
"K00059|g__Prevotella.s__Prevotella_histicola"	0.714035114676183	2.45421421670054	3.94177221781196	0.622616955289937	0.533536266460442	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K00059"
"K00059|g__Prevotella.s__Prevotella_melaninogenica"	1.23203430368536	3.23992410396784	3.30591823744113	0.980037578447685	0.327067569561885	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00059"
"K00059|g__Prevotella.s__Prevotella_salivae"	1.65933068912581	3.67032420599229	3.99654071161502	0.918375282735227	0.358422426441987	0.98373034632542	"g__Prevotella.s__Prevotella_salivae"	"K00059"
"K00059|g__Rothia.s__Rothia_dentocariosa"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_anginosus"	0.184157334024192	0.498643003031301	4.0552654929273	0.122961863754907	0.902137297052467	0.98373034632542	"g__Streptococcus.s__Streptococcus_anginosus"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_infantis"	0.198291088796104	0.60156089819888	4.0507499623776	0.148506055369014	0.881943407451781	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	4.1980821033638	5.0083125939394	2.6982463898356	1.85613612337476	0.0634341580001409	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_parasanguinis"	0.17216524897437	0.40467701818352	4.05967405376448	0.0996821451240078	0.920596676057721	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_sanguinis"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00059"
"K00059|g__Streptococcus.s__Streptococcus_tigurinus"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00059"
"K00059|g__Veillonella.s__Veillonella_atypica"	3.10370451344354	4.5723916775203	2.95924737290547	1.54511978937097	0.122317291114389	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K00059"
"K00059|g__Veillonella.s__Veillonella_dispar"	0.17216524897437	0.40467701818352	4.05967405376448	0.0996821451240078	0.920596676057721	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K00059"
"K00059|g__Veillonella.s__Veillonella_parvula"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K00059"
"K00067|g__Atopobium.s__Atopobium_parvulum"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00067"
"K00067|g__Porphyromonas.s__Porphyromonas_gingivalis"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00067"
"K00067|g__Prevotella.s__Prevotella_histicola"	1.17549928459771	3.1727923669907	3.32284019193868	0.954843502461538	0.339656844298596	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K00067"
"K00067|g__Prevotella.s__Prevotella_melaninogenica"	1.0265380437014	2.97576510778033	3.34942614895756	0.888440280645232	0.374303966090364	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00067"
"K00067|g__Rothia.s__Rothia_dentocariosa"	0.0536416283225265	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K00067"
"K00067|g__Rothia.s__Rothia_mucilaginosa"	0.353790832265683	1.43743147400753	4.02378330629338	0.357233818172893	0.72091677069601	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00067"
"K00067|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00067"
"K00068|g__Streptococcus.s__Streptococcus_sanguinis"	1.01376579663	2.95686546163933	3.79345907884668	0.779464177728339	0.435706331452141	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00068"
"K00074|g__Atopobium.s__Atopobium_parvulum"	0.624530724611195	2.25880660551579	3.61339449451797	0.625120398268918	0.531892041045523	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00074"
"K00074|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00074"
"K00074|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K00074"
"K00074|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00074"
"K00074|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00074"
"K00075|g__Atopobium.s__Atopobium_parvulum"	0.437479999821881	1.74724061551259	4.0171143666733	0.434949183923667	0.663599312991423	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00075"
"K00075|g__Campylobacter.s__Campylobacter_concisus"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K00075"
"K00075|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.274023364121422	1.07157795491736	3.8891470560209	0.275530325668303	0.78290883058115	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00075"
"K00075|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00075"
"K00075|g__Prevotella.s__Prevotella_melaninogenica"	0.203716230294105	0.639074144725402	4.04918128341941	0.157827990399512	0.874592341931011	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00075"
"K00075|g__Rothia.s__Rothia_dentocariosa"	0.107283256645053	-0.294847559993091	4.10302633496305	-0.0718609962311505	0.942712530263228	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K00075"
"K00075|g__Rothia.s__Rothia_mucilaginosa"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00075"
"K00075|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00075"
"K00075|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00075"
"K00075|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.79029308728817	3.778541494251	3.24023784099423	1.16613090756683	0.243561522065183	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00075"
"K00075|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00075"
"K00075|g__Streptococcus.s__Streptococcus_parasanguinis"	0.553471869740845	2.08529972277956	3.7108238299835	0.561950612133703	0.574149668848589	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00075"
"K00075|g__Streptococcus.s__Streptococcus_salivarius"	0.42662971682588	1.71200799960881	3.82908928593252	0.447105792465707	0.654798676921033	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K00075"
"K00075|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00075"
"K00075|g__Veillonella.s__Veillonella_atypica"	2.18311665966523	4.06552830684321	3.17650105305078	1.27987626603763	0.200588655953671	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K00075"
"K00075|g__Veillonella.s__Veillonella_dispar"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K00075"
"K00075|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K00075"
"K00076|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K00076"
"K00077|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K00077"
"K00088|g__Atopobium.s__Atopobium_parvulum"	0.211673122524985	0.702827799985236	4.04660571603157	0.173683291456052	0.862114369425456	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00088"
"K00088|g__Campylobacter.s__Campylobacter_concisus"	0.25446446785151	0.967999536200974	4.03701920490866	0.239780760771207	0.810500222610128	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K00088"
"K00088|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.573030766010758	2.1347463761548	4.01054503274509	0.532283357679601	0.594529756907791	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00088"
"K00088|g__Porphyromonas.s__Porphyromonas_gingivalis"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00088"
"K00088|g__Prevotella.s__Prevotella_histicola"	1.17803103533059	3.17634123596195	3.34302257984053	0.950140527053654	0.342040853041932	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K00088"
"K00088|g__Prevotella.s__Prevotella_melaninogenica"	0.843912592741822	2.69381833082116	3.45315325568359	0.780103902538172	0.435329719570573	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00088"
"K00088|g__Rothia.s__Rothia_dentocariosa"	0.342940549269682	1.39347686058467	4.02484977797564	0.346218352846337	0.729178623076512	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K00088"
"K00088|g__Rothia.s__Rothia_mucilaginosa"	0.734097585363889	2.49214408801859	3.93754941655541	0.632917539406713	0.52678749343564	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_infantis"	0.553110229708603	2.08743291547769	4.01125637435875	0.520393792035143	0.602789136049019	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.68067057814322	4.36123872450925	3.05150135788028	1.42921080904869	0.15294365189387	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_peroris"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_salivarius"	1.16362069295489	3.15684568229768	3.33544944336191	0.946452865169437	0.343917652480655	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_sanguinis"	0.0536416283225265	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00088"
"K00088|g__Streptococcus.s__Streptococcus_tigurinus"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00088"
"K00088|g__Veillonella.s__Veillonella_atypica"	2.81557583552875	4.43212977411139	3.02250217919258	1.46637769349611	0.142545419868695	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K00088"
"K00088|g__Veillonella.s__Veillonella_dispar"	0.158031494202458	0.287421378805321	4.06558565850011	0.07069618080839	0.943639560507098	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K00088"
"K00088|g__Veillonella.s__Veillonella_parvula"	0.305574345441157	1.22543203657646	4.02923703338583	0.304135007799902	0.761025036933611	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K00088"
"K00091|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00091"
"K00091|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00091"
"K00097|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00097"
"K00097|g__Prevotella.s__Prevotella_melaninogenica"	0.439373522918734	1.75133268288165	4.01703544161259	0.435976408059422	0.662853846550483	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00097"
"K00099|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K00099"
"K00099|g__Campylobacter.s__Campylobacter_concisus"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K00099"
"K00099|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.590057911547791	2.17514419392027	4.00995575543261	0.542435958544787	0.587518213794137	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00099"
"K00099|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00099"
"K00099|g__Prevotella.s__Prevotella_melaninogenica"	3.00855527623386	4.52749371368833	2.96331610847866	1.52784702945941	0.126550522482944	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00099"
"K00099|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K00099"
"K00099|g__Rothia.s__Rothia_mucilaginosa"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00099"
"K00100|g__Campylobacter.s__Campylobacter_concisus"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K00100"
"K00100|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.83153042668121	2.67170119882897	3.44636456370163	0.775223035591852	0.438207878636357	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00100"
